,data,next_cursor,limit,count
451,"{'condition_id': '0xbc68dd73cba3578f562faf3bf02e4d14dbb1ed7ddc54a72aec0d66bcabea9a24', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '35672268086310040686553460005123477468445898162726856478914515038995180285354', 'outcome': 'Yes', 'price': 0.0004, 'winner': False}, {'token_id': '61787500255181706390887466185914072165048011492730504079596627680649125943224', 'outcome': 'No', 'price': 0.9996, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
452,"{'condition_id': '0x2b0ea54aec4be79483fad4bd53b0159aa0089612e3a2b8d157e9ae8465ef14f5', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '32856873241347501494714962569220866148059496530116149368490738613713273899586', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '17166183495574472406823646241993475401074661072979051069484235267529812026125', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
453,"{'condition_id': '0x0fbd0991b8cd88bebb6b48441c549d32a1eedb1e5ce47a5730829cec02c0e635', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '1366352052302302650100212872577964890235822603265554843502820698768162038248', 'outcome': 'Imavov', 'price': 0.5, 'winner': False}, {'token_id': '74363419021144293841871695416897740111219720976454426632393800957887739750033', 'outcome': 'Gastelum', 'price': 0.5, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
454,"{'condition_id': '0x0b57e8c6693d012eb126d94104e5d6343eb41e6bfd4a35fdf5b1a5dff1fd2492', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '51844959750898173619708004194398063326898274296498046284414828105028827337994', 'outcome': 'Cowboys', 'price': 1, 'winner': False}, {'token_id': '98199756631267457666973377306329349670690686537178611003501233502402895198299', 'outcome': 'Titans', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
455,"{'condition_id': '0x0c38e3ac34513ae2e8f2465d00a8b88da2107b0d5130bd891afd3ff428a601ba', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '29972685323527362812341960134832993927222642549267304020967943878957841954909', 'outcome': 'Eagles', 'price': 0.9991, 'winner': False}, {'token_id': '80770895897463794146179800210071285980752684852841551048762615489709273029702', 'outcome': 'Chiefs', 'price': 0.0009, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
456,"{'condition_id': '0x5850facc590650beec8dbef3733808e900ec144649053d653806e00c3eb8e81f', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '34444837887128850044533924410202624353662289010009030475270013713445284316436', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '72628518886708158483731071641362081638880875579864182700113958797379928889707', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
457,"{'condition_id': '0x3e4daff407887d2d7e4a5511b660b7c032b4775ee2b68cb6a91acc06a0075b71', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '29755535373246091420431494782088020345448169205576425607400318158403311373351', 'outcome': '76ers', 'price': 0.9943, 'winner': False}, {'token_id': '77816585300812074896899072787332069342070013184267884842993339142497976481242', 'outcome': 'Nets', 'price': 0.0057, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
458,"{'condition_id': '0x49c2bb91bcb33296f486c92a553c2fca81cfe79f4e9ba00cca68b5ca274e914f', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '44412827116867851857888342652300469470699695641913209573689466108958588345876', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '87508300922072948504644627375052680275959171582701244894747032869704225334739', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
459,"{'condition_id': '0x94e965d56b7999246bdc4182c04d42b270d01c8538393b9b1ccb19b2e8784a66', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '70233294180497998681204541714025762333420154361146811691043212985901076958643', 'outcome': 'Cavaliers', 'price': 0, 'winner': False}, {'token_id': '106833793061270948943449413353955960654547270454343456790003989724008216597936', 'outcome': 'Nuggets', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
460,"{'condition_id': '0xa6458596451294ece31e285e467cb6caa775f40e7ebefa4a4bab3059e157650b', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '83284625323746704103547652406919407164951415182496220229704067412482274082461', 'outcome': 'Magic', 'price': 0.9998, 'winner': False}, {'token_id': '36392207609228549666405211112270206511355085782229063349135858415320927406664', 'outcome': 'Hornets', 'price': 0.0002, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
461,"{'condition_id': '0xd3e3df0fcfa4b7738328f15db6442606f51497550efa77a0d92bd4505c3915ce', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '21658714418420287488163409122061142186992714013093080522640166177901815032876', 'outcome': 'Even', 'price': 0.0004, 'winner': False}, {'token_id': '43975993447211295510348462836493079899309202144372406209836488940533427216536', 'outcome': 'Odd', 'price': 0.9996, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
462,"{'condition_id': '0xd9bf55423aef6e2cc59bd14c5e30e69dfd33803b498b42aed2c434431029ee92', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '8229035264596140663221870410307220825030121002499640269251671320839639646773', 'outcome': 'Cressy', 'price': 0, 'winner': False}, {'token_id': '11047815880592163635920265233784027724703319290734133427712805522921172474766', 'outcome': 'Sock', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
463,"{'condition_id': '0xd82f084f21d995d258cd3a0159de8a9a514791619a7f0a84edb9b82122b7ae9c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '3142555848132653906740167022622298265665560130765200797239191561464095384586', 'outcome': 'Magic', 'price': 0, 'winner': False}, {'token_id': '35600205816146395422570933595368190068939796653306954905684046000451741130184', 'outcome': 'Raptors', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
464,"{'condition_id': '0xf931c37bc0d186095d0d06066f9a8372bccd82ccf12361809b631d9ddaeeee04', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '38804251869393644332585026311743182459680476316307334805847420966747930871016', 'outcome': 'Blue Jays', 'price': 0, 'winner': False}, {'token_id': '95452300770340875154370270736915377883132753965118803717629754658045950424583', 'outcome': 'Rays', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
465,"{'condition_id': '0x79ca3466ee91a3c956d317a3bef4497df2bf6c972f199346586dd9b2f7c4d996', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '17222738764074845859771783881239789571915482175329286816705923620634874986621', 'outcome': 'Yes', 'price': 0.5, 'winner': False}, {'token_id': '77728787611581212005525066265175399316047838509397313474734516794488557330034', 'outcome': 'No', 'price': 0.5, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': True}",NTAw,500,500
466,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
467,"{'condition_id': '0xc4e0dca050424bec2df1c0eb0d362b0dd8e84c7e0c02e5191dd03c1ad3ebabac', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '2541166413605195562405024370140328465229857435112797236162225593142819095945', 'outcome': 'Lakers', 'price': 0, 'winner': False}, {'token_id': '12042587924872055769821870368783032753893556767266421691765240431423532615175', 'outcome': 'Nets', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
468,"{'condition_id': '0xe33a4e67ef4f211d35f0ee01558fe91f2befbfefd185342f676e22b7547021f3', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '86925547426060562127132501762004204678965963596499896627241203184621126119542', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '79353809899147235173096757518171822557289513606605542185519749958664440661043', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
469,"{'condition_id': '0xaf1f28ba9862507f432989cbf3a46feef83e1ace6f8d155b3c23463bd7d3108a', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '73322179197525134031432243083409437260919575677607190266753133874269364793156', 'outcome': 'Yes', 'price': 1, 'winner': False}, {'token_id': '78505059696854594872330026476301896509656187298313509171622405604394264261459', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
470,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
471,"{'condition_id': '0x6507e330b9094f9893423cab7a8d60dab4cf0e7802d5d887895daf4728b0ff66', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '111109709167867528746843674041369469053226623209220903940831478122494756466595', 'outcome': 'Giants', 'price': 0, 'winner': False}, {'token_id': '40539158247861993798348820182947183181912301274778438864445400243997588212918', 'outcome': 'Dodgers', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
472,"{'condition_id': '0xf821c9224d5e6adb5d55dde474fe7fcb3ab3ecb2cab671b8a4f98125ed6f1636', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '57109384542575273653213704800087549975868989507032944274236408448264611959555', 'outcome': 'Eagles', 'price': 0.4898, 'winner': False}, {'token_id': '2875143670346533171068475383317112639538323252395635412820984060695127771418', 'outcome': 'Chiefs', 'price': 0.5102, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
473,"{'condition_id': '0x5fe346d7a7606c650e2372897944ffde36c914bfbecc29352746f06620fcfeba', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '4229918278120818208574526823180255710796986558398632519003655017359415255750', 'outcome': 'Yes', 'price': 0.0002, 'winner': False}, {'token_id': '94982345176855139421122439567682565571739160781146862317931486827640937027168', 'outcome': 'No', 'price': 0.9998, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
474,"{'condition_id': '0xf3b7a1ffbb8cf0f8b5c392bc8615e5d7d28781bbc2a2d1630041ed5a4bb2aa73', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '98282331925505121785872687805280263968688819118250947355244296315799835397380', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '98832099334299678364240751912655312938723886874942994315244949116951319625279', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
475,"{'condition_id': '0x7b0bd416ab10495867544527500207803623a7bb07a3d4167d830e69fec7890b', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '81605281056159316888560433214529913508103916774210042587330059668423942062765', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '34037429394982576530200390469324377641744949457738313610894195590367798867378', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
476,"{'condition_id': '0x9b27b9a83cedeb8f6fa117d0b5441cf7fcd9b2eb29cd83c26a25ec43521e8917', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '72217858546596572576254332164037443900431105418306624583280539264304462372037', 'outcome': 'Raptors', 'price': 1, 'winner': False}, {'token_id': '102962727096450319564669071891746802138007680240112638739002781092986500251030', 'outcome': 'Grizzlies', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
477,"{'condition_id': '0xb08c75808eeaa441b29685b0f30fba3874b4c4daff08747bbeb87fee6f49cf92', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '20418249395528193802690805363653680152815570994555068696349565358020009181165', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '49515817667654132103401803284866398082676377522628909268495406309612104648479', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
478,"{'condition_id': '0xc68b5f4b8f216b642526f59340dd10a3e72f7fc4f061582c5aadbea671906ca3', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '38374278491791697742783566758802364186445803186973316204213552433372723062702', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '65233673468038394601907262201954722279059678115579353504291229903034096122743', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
479,"{'condition_id': '0xa8287c322d4cfe704b04c5367662cc884b1c75ee4651fbbf51e7f720ea53bbce', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '86560778941650730943323417595588844382120095931435082637492728757263098895643', 'outcome': 'Braves', 'price': 0.64, 'winner': False}, {'token_id': '75170110050972615586616149953183008127650251760211047931707084911079097558313', 'outcome': 'Phillies', 'price': 0.36, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
480,"{'condition_id': '0xb51ccf704ac1fe87750db843ef3982e3dd37e4405c1dc545b49b416e0d64efd7', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '85616932232674288042346062547007149966268283433490516024559200198439648257677', 'outcome': 'France', 'price': 0.9999, 'winner': False}, {'token_id': '385167050514863041928081391056086691177616020327245197958833157777967264474', 'outcome': 'England', 'price': 0.0001, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
